ID,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background,DI Score,Surprisal Score,Additive Ratity,DI Score Tiers
5224,Mummy Bro,None,None,Wtf Eyes,None,None,Rose Taupe,10.83292265,10.87829905,226.94,Common
5407,Mummy Bro,None,Golden Jacket,Small Eyes,None,None,Camouflage Green,10.82199736,15.67030781,200.99,Common
5781,Mummy Bro,Flat Top Hairstyle,Normal Jacket,No Sleep,None,None,Camouflage Green,10.82199273,15.58298357,192.2,Common
5344,Mummy Bro,Flat Top Hairstyle,Normal Jacket,No Sleep,None,None,Middle Green,10.82199273,15.58298357,192.95,Common
5337,Mummy Bro,Russian Hat,Gray Shirt,Small Eyes,None,None,Purple Navy,10.81499897,16.02451231,191.63,Common
5749,Mummy Bro,Arabian Robe,White Striped Shirt,Wtf Eyes,None,None,Purple Navy,10.8088603,16.29395473,193.88,Common
5590,Mummy Bro,Blond Hair,Normal Jacket,No Sleep,None,Oni Mask,Teal Blue,10.79542316,21.21013938,107.26,Common
5837,Mummy Bro,Folded Brim,Normal Soldier Outfit,Normal Eyes,Eye Patch,None,Middle Green,10.78832429,19.03967493,157.15,Common
5762,Mummy Bro,Blond Hair,Warm Coat,Wtf Eyes,None,None,Rose Taupe,10.78227786,15.37583174,196.37,Common
5800,Mummy Bro,Flat Cap,Grey Zipper Hoodie,Normal Eyes,None,None,Purple Navy,10.78027408,14.90282549,210.53,Common
5294,Mummy Bro,Flat Cap,Grey Zipper Hoodie,Normal Eyes,None,None,Dark Lavender,10.78027408,14.90282549,208.19,Common
5174,Mummy Bro,Flat Cap,Grey Zipper Hoodie,Normal Eyes,None,None,Middle Green,10.78027408,14.90282549,211.28,Common
5205,Mummy Bro,Chinese Hat,Black Shirt,Happy Eyes,None,None,Teal Blue,10.77802468,17.45632565,176.9,Common
5775,Mummy Bro,Russian Hat,Gray Shirt,Happy Eyes,None,None,Camouflage Green,10.76896007,16.02002492,191.66,Common
5194,Mummy Bro,Flat Cap,Grey Zipper Hoodie,Small Eyes,None,None,Teal Blue,10.74614889,16.56508069,178.13,Common
5561,Mummy Bro,Head Band,Golden Jacket,Small Eyes,None,Mask,Teal Blue,10.74073703,23.35601709,102.55,Common
5730,Mummy Bro,Old School Helmet,Normal Soldier Outfit,Normal Eyes,None,None,Russian Green,10.736722,15.90984534,197.48,Common
5760,Mummy Bro,Split Hair,Fur Coat,Normal Eyes,None,None,Middle Green,10.73560978,15.64633393,209.72,Common
5433,Mummy Bro,Bandana,Jedi Robe,Normal Eyes,None,None,Russian Green,10.71677423,15.13725583,199.04,Common
5235,Mummy Bro,Afro,Pepe Shirt,Small Eyes,None,None,Middle Green,10.71324717,18.05752736,187.82,Common
5794,Mummy Bro,None,Coat,Wtf Eyes,None,None,Russian Green,10.71309802,13.46926029,197.63,Common
5587,Mummy Bro,Derby Hat,Normal Jacket,Small Eyes,None,None,Dark Lavender,10.70700993,15.85843672,190.16,Common
5536,Mummy Bro,Blond Hair,None,No Sleep,None,None,Middle Green,10.70328474,13.74594746,208.1,Common
5741,Mummy Bro,Flat Cap,Grey Zipper Hoodie,Happy Eyes,None,None,Rose Taupe,10.70011,16.5605933,190.04,Common
5304,Mummy Bro,Folded Brim,Grey Zipper Hoodie,Small Eyes,None,None,Purple Navy,10.69904517,16.46667698,189.86,Common
5682,Mummy Bro,None,Thug Jacket,Small Eyes,None,None,Purple Navy,10.67706432,14.4223803,202.64,Common
5280,Mummy Bro,Blue Cap,Grey Zipper Hoodie,Happy Eyes,None,None,Purple Navy,10.6761566,16.51055261,189.8,Common
5478,Mummy Bro,Bandana,Grey Zipper Hoodie,Normal Eyes,None,None,Dark Lavender,10.66716791,14.3349365,209.42,Common
5829,Mummy Bro,Purple Bandana,Grey Zipper Hoodie,Normal Eyes,None,None,Teal Blue,10.66116906,14.65400494,199.46,Common
5335,Mummy Bro,Bandana,Ken's Jacket,Small Eyes,None,None,Dark Lavender,10.66107848,16.7476721,186.83,Common
5225,Mummy Bro,Derby Hat,Normal Jacket,Happy Eyes,None,None,Teal Blue,10.66097103,15.85394933,180.98,Common
5570,Mummy Bro,Folded Brim,Grey Zipper Hoodie,Happy Eyes,None,None,Camouflage Green,10.65300627,16.46218959,189.89,Common
5635,Mummy Bro,Red Beanie,Gray Shirt,Small Eyes,None,None,Middle Green,10.65172161,16.36781405,191.84,Common
5177,Mummy Bro,Arabian Robe,None,No Sleep,None,None,Rose Taupe,10.64592792,14.40103604,206.18,Common
5508,Mummy Bro,Slick Back Hair,None,No Sleep,None,None,Russian Green,10.63866145,13.577193,196.97,Common
5388,Mummy Bro,None,Dutch White Robe,Small Eyes,None,None,Middle Green,10.63635462,14.90477306,202.58,Common
5710,Mummy Bro,Split Hair,Normal Jacket,Wtf Eyes,None,None,Camouflage Green,10.63022859,14.83603142,198.44,Common
5525,Mummy Bro,Blue Cap,Coat,No Sleep,None,Mask,Teal Blue,10.6203813,22.46162589,102.61,Common
5312,Mummy Bro,Blonde Hair,Normal Jacket,No Sleep,None,None,Rose Taupe,10.61405494,16.25114001,191.24,Common
5123,Mummy Bro,None,Normal Jacket,Wtf Eyes,Eye Patch,None,Camouflage Green,10.60923458,15.94298331,159.55,Common
5193,Mummy Bro,None,None,No Sleep,None,None,Teal Blue,10.59022492,11.70187248,208.64,Common
5178,Mummy Bro,None,None,No Sleep,None,None,Rose Taupe,10.59022492,11.70187248,220.52,Common
5357,Mummy Bro,Afro,None,Wtf Eyes,None,None,Rose Taupe,10.57945565,13.4354436,212.87,Common
5517,Mummy Bro,Flat Cap,Normal Soldier Outfit,Happy Eyes,None,None,Teal Blue,10.54193073,17.32814721,176.39,Common
5847,Mummy Bro,Arabian Robe,Coat,No Sleep,None,None,Teal Blue,10.52610329,16.99199728,176.21,Common
5764,Mummy Bro,Arabian Robe,Coat,No Sleep,None,None,Purple Navy,10.52610329,16.99199728,187.76,Common
5707,Mummy Bro,Head Band,Grey Zipper Hoodie,Normal Eyes,None,None,Purple Navy,10.52507935,14.36970192,211.67,Common
5521,Mummy Bro,Flat Cap,Gray Shirt,Normal Eyes,None,None,Russian Green,10.52151567,14.36225711,201.59,Common
5329,Mummy Bro,Flat Cap,Gray Shirt,Normal Eyes,None,None,Teal Blue,10.52151567,14.36225711,200.93,Common
5769,Mummy Bro,Slick Back Hair,Coat,No Sleep,None,None,Camouflage Green,10.51883682,16.16815424,189.77,Common
5266,Mummy Bro,Flat Top Hairstyle,Ken's Jacket,Happy Eyes,None,None,Purple Navy,10.51341539,16.86248364,188.9,Common
5290,Mummy Bro,Bucket Hat,Gray Shirt,Normal Eyes,None,None,Middle Green,10.50545479,14.32870455,213.29,Common
5557,Mummy Bro,None,Tank Top,Wtf Eyes,None,None,Middle Green,10.50396284,12.81390846,211.34,Common
5411,Mummy Bro,Russian Hat,White Striped Shirt,Normal Eyes,None,None,Middle Green,10.50383653,15.28133711,210.29,Common
5692,Mummy Bro,Blonde Hair,Winter Soldier,No Sleep,None,None,Middle Green,10.50173637,17.2816421,188,Common
5476,Mummy Bro,Blonde Hair,Winter Soldier,No Sleep,None,None,Russian Green,10.50173637,17.2816421,176.36,Common
5128,Mummy Bro,None,Fur Coat,Normal Eyes,None,None,Middle Green,10.50128258,13.28558658,223.37,Common
5135,Mummy Bro,Head Band,Ken's Jacket,Happy Eyes,None,None,Purple Navy,10.47295102,16.77795013,189.11,Common
5112,Mummy Bro,Afro,Coat,Wtf Eyes,None,None,Purple Navy,10.45963102,16.02640485,194.45,Common
5532,Mummy Bro,Arabian Robe,Black Shirt,No Sleep,None,None,Middle Green,10.45843397,16.77994681,189.08,Common
5591,Mummy Bro,Afro,Thug Jacket,Normal Eyes,None,None,Camouflage Green,10.45772252,15.31726965,209.42,Common
5854,Mummy Bro,Head Band,Normal Jacket,Small Eyes,Thug Life Glass,None,Russian Green,10.44551301,18.38782319,131.8,Common
5308,Mummy Bro,Flat Cap,None,Happy Eyes,Eye Patch,None,Camouflage Green,10.3891625,17.69031203,154.57,Common
5325,Mummy Bro,None,Thug Jacket,Normal Eyes,Nerd,None,Dark Lavender,10.38712753,16.12387337,169,Common
5285,Mummy Bro,Bandana,Gray Shirt,Happy Eyes,None,None,Camouflage Green,10.32824541,15.45213593,192.89,Common
5259,Mummy Bro,Slick Back Hair,None,No Sleep,Nerd,None,Middle Green,10.31459946,16.94094127,156.46,Common
5534,Mummy Bro,Split Hair,Grey Zipper Hoodie,Small Eyes,Eye Patch,None,Teal Blue,10.31028984,19.66081115,126.34,Common
5219,Mummy Bro,Blonde Hair,Grey Zipper Hoodie,Happy Eyes,None,None,Dark Lavender,10.27744183,16.78015967,187.01,Common
5215,Mummy Bro,Blonde Hair,Grey Zipper Hoodie,Happy Eyes,None,None,Russian Green,10.27744183,16.78015967,178.46,Common
5633,Mummy Bro,Split Hair,Winter Soldier,No Sleep,None,None,Camouflage Green,10.27521229,16.69010694,188.36,Common
5827,Mummy Bro,Flat Cap,None,Normal Eyes,None,None,Russian Green,10.2559934,12.56484499,217.04,Common
5483,Mummy Bro,Flat Cap,None,Normal Eyes,None,None,Dark Lavender,10.2559934,12.56484499,225.59,Common
5617,Mummy Bro,Chinese Hat,Normal Jacket,Small Eyes,Nerd,None,Camouflage Green,10.25047429,20.04263557,139.27,Common
5845,Mummy Bro,Bucket Hat,None,Normal Eyes,None,None,Camouflage Green,10.23993251,12.53129243,227.99,Common
5826,Mummy Bro,Bucket Hat,None,Normal Eyes,None,None,Middle Green,10.23993251,12.53129243,228.74,Common
5318,Mummy Bro,Red Beanie,Black Shirt,Normal Eyes,None,None,Middle Green,10.23283058,15.2870575,210.62,Common
5369,Mummy Bro,Head Band,Gray Shirt,Small Eyes,None,None,Rose Taupe,10.23219574,15.49138874,193.1,Common
5745,Mummy Bro,Flat Cap,None,Small Eyes,None,None,Dark Lavender,10.22186821,14.22710019,204.74,Common
5413,Mummy Bro,Slick Back Hair,Light Brown Fash Hoodie,Normal Eyes,None,None,Middle Green,10.20735101,14.46383423,212.27,Common
5184,Mummy Bro,Old Bucket Hat,None,Small Eyes,None,None,Russian Green,10.18239535,14.14463803,196.34,Common
5444,Mummy Bro,Flat Cap,None,Happy Eyes,None,None,Russian Green,10.17582931,14.2226128,196.22,Common
5149,Mummy Bro,Folded Brim,None,Small Eyes,None,None,Teal Blue,10.17476448,14.12869648,195.71,Common
5786,Mummy Bro,Slick Back Hair,Light Brown Fash Hoodie,Small Eyes,None,None,Dark Lavender,10.17322582,16.12608943,188.33,Common
5201,Mummy Bro,Old School Helmet,Warm Coat,Small Eyes,None,None,Dark Lavender,10.17279077,16.92002384,186.62,Common
5365,Mummy Bro,Bandana,None,Normal Eyes,None,None,Camouflage Green,10.14288723,11.996956,229.16,Common
5831,Mummy Bro,Afro,Normal Jacket,Wtf Eyes,None,None,Russian Green,10.14243439,15.03242863,187.13,Common
5785,Mummy Bro,Purple Bandana,None,Normal Eyes,None,None,Rose Taupe,10.13688838,12.31602444,228.74,Common
5752,Mummy Bro,Flat Cap,Coat,Normal Eyes,None,None,Purple Navy,10.13616877,15.15580623,209.84,Common
5462,Mummy Bro,None,Gray Shirt,Small Eyes,None,Oni Mask,Dark Lavender,10.13303073,19.15900308,129.67,Common
5313,Mummy Bro,Blue Cap,Coat,Normal Eyes,None,None,Purple Navy,10.11221537,15.10576555,209.93,Common
5301,Mummy Bro,Bandana,None,Small Eyes,None,None,Dark Lavender,10.10876203,13.6592112,205.97,Common
5670,Mummy Bro,Blonde Hair,Gray Shirt,Normal Eyes,None,None,Purple Navy,10.09884751,14.58182348,212.12,Common
5118,Mummy Bro,Blonde Hair,Gray Shirt,Normal Eyes,None,None,Camouflage Green,10.09884751,14.58182348,212.12,Common
5788,Mummy Bro,Old Bucket Hat,Coat,Normal Eyes,None,None,Teal Blue,10.09669591,15.07334407,198.44,Common
5449,Mummy Bro,Arabian Robe,Winter Soldier,No Sleep,None,None,Teal Blue,10.09658809,17.02852316,176.12,Common
5257,Mummy Bro,Folded Brim,Coat,Normal Eyes,None,None,Middle Green,10.08906504,15.05740253,210.77,Common
5673,Mummy Bro,Head Band,Normal Jacket,No Sleep,None,Mask,Dark Lavender,10.07194332,20.98456679,116.44,Common
5164,Mummy Bro,Bandana,None,Happy Eyes,None,None,Camouflage Green,10.06272314,13.65472381,208.34,Common
5542,Mummy Bro,Red Beanie,Tank Top,Small Eyes,None,None,Camouflage Green,10.05723953,16.50601135,190.52,Common
5815,Mummy Bro,Purple Bandana,None,Happy Eyes,None,None,Camouflage Green,10.05672429,13.97379225,207.59,Common
5585,Mummy Bro,Folded Brim,White Striped Shirt,Happy Eyes,None,None,Middle Green,10.04896023,16.84070122,189.65,Common
5475,Mummy Bro,Flat Top Hairstyle,None,Normal Eyes,None,None,Camouflage Green,10.04126303,12.11625493,228.86,Common
5181,Mummy Bro,Blond Hair,Ken's Jacket,Normal Eyes,None,None,Rose Taupe,10.03785023,14.96466474,210.68,Common
5191,Mummy Bro,Russian Hat,Winter Soldier,Normal Eyes,None,None,Purple Navy,10.03426206,15.19233211,209.75,Common
5213,Mummy Bro,Blonde Hair,Gray Shirt,Happy Eyes,None,None,Russian Green,10.01868342,16.23959129,180.41,Common
5622,Mummy Bro,Blond Hair,Grey Zipper Hoodie,Normal Eyes,None,None,Teal Blue,10.00981446,14.21418434,200.54,Common
5531,Mummy Bro,Folded Brim,Coat,Happy Eyes,None,None,Russian Green,10.00890095,16.71517033,178.31,Common
5216,Mummy Bro,Bandana,Coat,Small Eyes,None,None,Camouflage Green,9.988937402,16.25017244,190.22,Common
5338,Mummy Bro,Sheriff Hat,Pepe Shirt,Normal Eyes,None,None,Camouflage Green,9.974134379,16.75141597,207.29,Common
5342,Mummy Bro,Head Band,None,Small Eyes,None,None,Camouflage Green,9.966673471,13.69397662,208.22,Common
5327,Mummy Bro,None,Jedi Robe,Normal Eyes,None,None,Camouflage Green,9.946360957,12.9724287,223.1,Common
5210,Mummy Bro,Bandana,Warm Coat,Small Eyes,None,None,Middle Green,9.945057424,16.11266892,191.33,Common
5114,Mummy Bro,None,Jedi Robe,Small Eyes,None,None,Dark Lavender,9.912235766,14.6346839,199.91,Common
5391,Mummy Bro,Bucket Hat,Tank Top,Normal Eyes,None,None,Teal Blue,9.910972705,14.46690184,200.42,Common
5703,Mummy Bro,Old School Helmet,Normal Jacket,Small Eyes,None,None,Dark Lavender,9.899474118,16.06355115,189.83,Common
5453,Mummy Bro,Chinese Hat,Normal Jacket,Normal Eyes,None,Mask,Camouflage Green,9.899076426,20.50274883,138.64,Common
5200,Mummy Bro,None,Ken's Jacket,Small Eyes,None,None,Middle Green,9.890665215,14.58284497,203.09,Common
5291,Mummy Bro,Arabian Robe,Grey Zipper Hoodie,Happy Eyes,None,None,Russian Green,9.872293554,16.52704074,178.88,Common
5165,Mummy Bro,Slick Back Hair,Grey Zipper Hoodie,Happy Eyes,None,None,Camouflage Green,9.86502708,15.70319769,191.78,Common
5714,Mummy Bro,None,Grey Zipper Hoodie,Small Eyes,None,None,Camouflage Green,9.86262945,13.83236457,204.08,Common
5772,Mummy Bro,None,White Striped Shirt,Normal Eyes,None,Oni Mask,Camouflage Green,9.821868292,18.41582788,149.92,Common
5535,Mummy Bro,Flat Top Hairstyle,Black Shirt,Small Eyes,None,None,Russian Green,9.819643881,16.15742089,179.6,Common
5748,Mummy Bro,Sheriff Hat,None,Wtf Eyes,None,None,Dark Lavender,9.806217671,13.79158742,209.57,Common
5199,Mummy Bro,Bucket Hat,Normal Jacket,Normal Eyes,None,None,Russian Green,9.802911252,14.12827746,202.58,Common
5664,Mummy Bro,Blond Hair,Gray Shirt,Normal Eyes,None,None,Middle Green,9.751056051,13.67361596,214.79,Common
5773,Mummy Bro,Blonde Hair,Gray Shirt,Small Eyes,Nerd,None,Purple Navy,9.740660337,19.60782695,139.12,Common
5209,Mummy Bro,Flat Cap,Normal Jacket,Happy Eyes,None,None,Camouflage Green,9.738808049,15.81959783,192.59,Common
5394,Mummy Bro,None,Normal Soldier Outfit,Normal Eyes,None,None,Russian Green,9.738575381,12.93766328,212.27,Common
5766,Mummy Bro,Head Band,Black Shirt,Happy Eyes,None,None,Camouflage Green,9.733140618,16.06839999,190.73,Common
5406,Mummy Bro,Bandana,Normal Jacket,Normal Eyes,None,None,Purple Navy,9.705865963,13.59394103,214.64,Common
5203,Mummy Bro,Folded Brim,Normal Jacket,Happy Eyes,None,None,Russian Green,9.691704321,15.72119412,181.88,Common
5571,Mummy Bro,Sheriff Hat,Coat,Wtf Eyes,None,None,Purple Navy,9.686393039,16.38254866,193.82,Common
5803,Mummy Bro,Sheriff Hat,Thug Jacket,Normal Eyes,None,None,Teal Blue,9.684484534,15.67341346,197.24,Common
5656,Mummy Bro,None,Black Shirt,Small Eyes,None,Oni Mask,Middle Green,9.680014497,19.74050172,130.69,Common
5594,Mummy Bro,Blonde Hair,Coat,Small Eyes,None,None,Middle Green,9.679375415,17.03762781,189.38,Common
5559,Mummy Bro,Blonde Hair,Coat,Small Eyes,None,None,Purple Navy,9.679375415,17.03762781,188.63,Common
5137,Mummy Bro,Blonde Hair,Coat,Small Eyes,None,None,Teal Blue,9.679375415,17.03762781,177.08,Common
5161,Mummy Bro,Slick Back Hair,Woolen Shirt,Normal Eyes,None,None,Middle Green,9.660264069,15.42394151,210.71,Common
5237,Mummy Bro,Slick Back Hair,Gray Shirt,Small Eyes,None,None,Camouflage Green,9.652307568,15.1671167,193.7,Common
5263,Mummy Bro,None,Gray Shirt,Normal Eyes,None,None,Teal Blue,9.637996232,11.62954099,215.33,Common
5362,Mummy Bro,Flat Top Hairstyle,Tank Top,Happy Eyes,None,None,Rose Taupe,9.632139128,15.70963215,192.35,Common
5482,Mummy Bro,Flat Cap,Winter Soldier,Happy Eyes,None,None,Camouflage Green,9.626489483,16.85009991,188.93,Common
5567,Mummy Bro,None,Woolen Shirt,Normal Eyes,None,None,Russian Green,9.611827542,13.54862099,211.4,Common
5693,Mummy Bro,Split Hair,None,Normal Eyes,None,None,Purple Navy,9.606801156,12.19287621,228.68,Common
5564,Mummy Bro,None,Gray Shirt,Small Eyes,None,None,Rose Taupe,9.603871041,13.29179619,206.36,Common
5187,Mummy Bro,Purple Bandana,Winter Soldier,Normal Eyes,None,None,Middle Green,9.58754855,14.94351156,210.98,Common
5326,Mummy Bro,None,Grey Zipper Hoodie,Normal Eyes,Nerd,None,Russian Green,9.572692657,15.53385764,161.89,Common
5523,Mummy Bro,Sheriff Hat,None,No Sleep,None,None,Rose Taupe,9.56351994,14.61516085,205.82,Common
5415,Mummy Bro,Sheriff Hat,Blue Puffer Jacket,No Sleep,None,None,Rose Taupe,9.551249554,17.54315708,186.98,Common
5314,Mummy Bro,Head Band,Normal Jacket,Small Eyes,None,None,Purple Navy,9.529652208,15.29096165,193.7,Common
5163,Mummy Bro,Split Hair,White Striped Shirt,Normal Eyes,None,None,Dark Lavender,9.527035805,14.90936833,207.95,Common
5270,Mummy Bro,Flat Top Hairstyle,Normal Jacket,Happy Eyes,None,None,Dark Lavender,9.524077676,15.37100777,191.18,Common
5505,Mummy Bro,Blond Hair,None,Normal Eyes,None,None,Rose Taupe,9.485533777,11.87620384,229.82,Common
5139,Mummy Bro,Blond Hair,None,Normal Eyes,None,None,Russian Green,9.485533777,11.87620384,218.6,Common
5167,Mummy Bro,Split Hair,Coat,Small Eyes,None,None,Dark Lavender,9.452851332,16.44609265,187.4,Common
5491,Mummy Bro,Blond Hair,None,Small Eyes,None,None,Dark Lavender,9.451408586,13.53845904,206.3,Common
5143,Mummy Bro,Afro,Normal Soldier Outfit,Small Eyes,None,None,Rose Taupe,9.45098319,17.15706304,188.57,Common
5293,Mummy Bro,None,Normal Jacket,Small Eyes,None,Oni Mask,Camouflage Green,9.430487189,18.95857599,132.94,Common
5502,Mummy Bro,Slick Back Hair,None,Normal Eyes,None,None,Camouflage Green,9.420910485,11.70744938,230,Common
5115,Mummy Bro,Split Hair,Coat,Happy Eyes,None,None,Russian Green,9.406812434,16.44160526,178.88,Common
5501,Mummy Bro,Blond Hair,None,Happy Eyes,None,None,Purple Navy,9.405369688,13.53397165,208.67,Common
5828,Mummy Bro,Slick Back Hair,None,Small Eyes,None,None,Rose Taupe,9.386785294,13.36970458,209.48,Common
5404,Mummy Bro,Afro,Gray Shirt,Normal Eyes,None,None,Russian Green,9.384529232,14.18668554,201.92,Common
5428,Mummy Bro,Sheriff Hat,Black Shirt,No Sleep,None,None,Camouflage Green,9.376025985,16.99407161,187.97,Common
5349,Mummy Bro,Sheriff Hat,Black Shirt,No Sleep,None,None,Rose Taupe,9.376025985,16.99407161,188.3,Common
5124,Mummy Bro,None,None,Normal Eyes,None,None,Rose Taupe,9.372473957,9.832128867,242.66,Common
5287,Mummy Bro,Head Band,Winter Soldier,Happy Eyes,None,None,Dark Lavender,9.371294745,16.31697634,187.73,Common
5350,Mummy Bro,Sheriff Hat,Normal Jacket,Wtf Eyes,None,None,Middle Green,9.369196408,15.38857244,198.14,Common
5723,Mummy Bro,Slick Back Hair,None,Happy Eyes,None,None,Teal Blue,9.340746396,13.36521719,197.63,Common
5111,Mummy Bro,Afro,Woolen Shirt,Small Eyes,None,None,Purple Navy,9.324235351,17.76802075,187.37,Common
5674,Mummy Bro,Slick Back Hair,Coat,Normal Eyes,None,None,Teal Blue,9.301085853,14.29841062,200.36,Common
5392,Mummy Bro,Slick Back Hair,Coat,Normal Eyes,None,None,Dark Lavender,9.301085853,14.29841062,209.57,Common
5630,Mummy Bro,None,White Striped Shirt,Normal Eyes,None,None,Teal Blue,9.292708606,12.54862099,212.39,Common
5602,Mummy Bro,None,None,Happy Eyes,None,None,Middle Green,9.292309869,11.48989668,222.26,Common
5211,Mummy Bro,None,Blue Puffer Jacket,Happy Eyes,None,None,Dark Lavender,9.280039482,14.4178929,200.33,Common
5548,Mummy Bro,Afro,Woolen Shirt,Happy Eyes,None,None,Russian Green,9.278196453,17.76353336,176.51,Common
5160,Mummy Bro,None,Black Shirt,Normal Eyes,None,None,Teal Blue,9.184980002,12.21103963,213.26,Common
5303,Mummy Bro,Slick Back Hair,Ken's Jacket,Happy Eyes,None,Mask,Dark Lavender,9.183477806,21.93979482,114.07,Common
5134,Mummy Bro,None,Coat,Happy Eyes,None,None,Russian Green,9.172485236,14.08085792,192.53,Common
5126,Mummy Bro,Blond Hair,Tank Top,Normal Eyes,None,None,Dark Lavender,9.156573966,13.81181325,211.13,Common
5146,Mummy Bro,Arabian Robe,None,Normal Eyes,Nerd,None,Dark Lavender,9.104114975,15.8950407,173.5,Common
5859,Mummy Bro,Split Hair,Normal Jacket,Happy Eyes,None,None,Russian Green,9.089615804,15.44762905,182.45,Common
5424,Mummy Bro,Afro,None,Small Eyes,None,None,Russian Green,9.084881767,14.05152862,196.52,Common
5528,Mummy Bro,Afro,None,Happy Eyes,None,None,Purple Navy,9.038842869,14.04704123,207.44,Common
5832,Mummy Bro,Slick Back Hair,Normal Soldier Outfit,Happy Eyes,None,Mask,Camouflage Green,8.997262781,21.95686833,116.38,Common
5429,Mummy Bro,Blond Hair,Normal Jacket,Happy Eyes,None,None,Camouflage Green,8.968348425,15.13095668,194.15,Common
5695,Mummy Bro,Arabian Robe,Normal Jacket,Small Eyes,None,None,Dark Lavender,8.957030505,15.79053266,190.28,Common
5387,Mummy Bro,Slick Back Hair,Normal Jacket,Happy Eyes,None,None,Purple Navy,8.903725133,14.96220222,194.66,Common
5443,Mummy Bro,Sheriff Hat,Ken's Jacket,Normal Eyes,None,None,Purple Navy,8.898085426,15.83387813,208.49,Common
5212,Mummy Bro,None,Normal Jacket,Happy Eyes,None,None,Rose Taupe,8.855288606,13.0868817,207.32,Common
5646,Mummy Bro,Sheriff Hat,Grey Zipper Hoodie,Small Eyes,None,None,Middle Green,8.835924469,16.74565293,190.13,Common
