ID,Image,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background
6283,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreih4undfv5mkyvhrmdh2adkn6kiehrjj6z6gscobndzqai5q5r7nli.webp,Robo Bro,None,Warm Coat,No Sleep,None,Oni Mask,Middle Green
6284,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihq2skaktviebnttv2n7nwxzho2omp6stpq4h352aubz3vmbofvcu.webp,Robo Bro,Evil Crown,Coat,Normal Eyes,None,None,Purple Navy
6285,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihje2bzhxyiybrzf2gu5luasgczhqcokhqxdngv7drcwx7g3upcba.webp,Robo Bro,Old Bucket Hat,Normal Jacket,Happy Eyes,None,Orc Teeth,Purple Navy
6286,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreicqopbnb6a2qpsktji4wewepqhgtonxjewdt7ydq3zdzlwgeovncm.webp,Robo Bro,Folded Brim,None,Sleepy Eyes,None,Ninja Mask,Purple Navy
6287,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigpb63n2k3jgrzgl7lusldk2yafeqz3ebb2wfx44ruwz7fpugcvk4.webp,Robo Bro,Backwards Cap,None,No Sleep,None,None,Russian Green
6288,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreid33nrbskpqnmasynqowwxdq3v2yqicwkum5giad2vbxskp55goki.webp,Robo Bro,Viking Helmet,Jedi Robe,T800,None,None,Russian Green
6289,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreid2s4ggb6edfnrz5o2ft3o4w6v7odgskhpa2e24emzotmeoklivpm.webp,Robo Bro,Devil Horns,Fur Coat,No Sleep,None,None,Rose Taupe
6290,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreieamrq4ubtvnxahnsjcatkkeolu5lqdyncsqwz7f3arsbuq4mi6ly.webp,Robo Bro,Blonde Hair,Light Brown Fash Hoodie,T800,None,None,Rose Taupe
6291,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreid3uplcdur4s4nvysyqgldacykclyg7qazilra4gzmbytljus5gam.webp,Robo Bro,None,None,Small Eyes,Vision Pro,None,Purple Navy
6292,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreieqnafkpqbgpqpa4w3brjanruj6qzshzq5tdfz3fdhlsvfq52upau.webp,Robo Bro,Slick Back Hair,Tank Top,T800,Nerd,None,Rose Taupe
6293,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifbwb7oogkwgz632kasfw53igbf7ijbnbvipq2nmqekvbdsnthd2u.webp,Robo Bro,Arabian Robe,None,Wtf Eyes,Nerd,Gum,Middle Green
6294,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidbqtum2yxjhlnu3d4tx4azao53676zyp4tqacg5zlgerunfgwvxu.webp,Robo Bro,Cat Ear,None,Small Eyes,None,None,Dark Lavender
6295,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidvs7nlcqamcl6t7x555c6tfh62f7qpfzy753jkomuxlutfivvsla.webp,Robo Bro,None,None,Wtf Eyes,White Glass,None,Dark Lavender
6296,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreic55ewl6f4ncoyx6hy6d223thlt3owi5esdq7cogfs2gxq6xjx7li.webp,Robo Bro,Golden Bucket,None,Normal Eyes,None,None,Teal Blue
6297,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreif37vjxksohhirfacflxx6ztwydosdvy7svdek67q2j4q76qeifpa.webp,Robo Bro,Head Band,None,Small Eyes,Eye Patch,Vampire,Camouflage Green
6298,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihi6dlwmdtyoz7m53o6hofexggq5y5dpvszt33mkzdyfybr6mqnmq.webp,Robo Bro,Blonde Hair,Light Brown Fash Hoodie,No Sleep,None,None,Rose Taupe
6299,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreieli2ru6pxkj5jineogck2xbzejqambfz4yvznqmdzd2xgvx52qfm.webp,Robo Bro,Folded Brim,Black Shirt,Normal Eyes,Golden Monocle,None,Rose Taupe
6300,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreign7ofpg3fuh5f3sukacwm2bg2ahldnxigm2bqazwcub5mtlzvcgy.webp,Robo Bro,Split Hair,None,Wtf Eyes,Thug Life Glass,None,Russian Green
6301,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiay73mqqyqr63t4f2jja6nfok5xygupi7v7gqivl7rt3rsmduqley.webp,Robo Bro,Fez,Blue Puffer Jacket,T800,None,None,Dark Lavender
6302,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreic4cewhuohfulsvgpdbp4gbjyjmrzyugfzfji7ohibg3zbogcb5x4.webp,Robo Bro,Russian Hat,Normal Jacket,Happy Eyes,None,None,Purple Navy
6303,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihhjota7u3rz5h2oi4nxjdndg5lqvpq35kngvaqknso7m5wpemlk4.webp,Robo Bro,Folded Brim,Gray Shirt,Sus Eyes,None,None,Camouflage Green
6304,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiczdhgd4ewvygdtmc4otcluqngeuzx3wwaa7t6iro3nw42qic2dxq.webp,Robo Bro,Blond Hair,Dutch White Robe,Sleepy Eyes,None,None,Camouflage Green
6305,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidbnp4uycffhpiqpapyswwonwe3oxpaz3kfhoebcjz5n22afie7ee.webp,Robo Bro,Cowboy Hat,Warm Coat,Happy Eyes,None,Gum,Camouflage Green
6306,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifmi2ijihbqd5blpxikrhrjjhsvlrpjeujkwhp3ghys5koqyy7q4q.webp,Robo Bro,Backwards Cap,Pepe Shirt,T800,Golden Monocle,None,Purple Navy
6307,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidxnx7stqneosd3wt3v7m2qwbmw5olv4hzt3p7aby6ytg5dye6yku.webp,Robo Bro,Blonde Hair,Warm Coat,Normal Eyes,None,Throwup,Purple Navy
6308,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifsqdki5esu6csjn4i55uu56nozakwe42fb26slqaomg775zzva4y.webp,Robo Bro,Afro,White Striped Shirt,Happy Eyes,None,Smile,Middle Green
6309,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidk33jzit3g3v6w6r6w2ojvxqfpya64kn7stf7nfcjozvzulonn5m.webp,Robo Bro,None,Fur Coat,Wtf Eyes,White Glass,None,Dark Lavender
6310,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidmbc3awy7jhphu3cgcchp7f3vrapgkwqi3cq6gtrexrobbf3sd6e.webp,Robo Bro,Old School Helmet,Normal Jacket,No Sleep,None,None,Purple Navy
6311,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreih2lkjyscrtwpks5kbic7hcahwl2pnaa3kjtizvwogaghkeo34ahq.webp,Robo Bro,Head Band,White Striped Shirt,Happy Eyes,None,Gas Mask,Purple Navy
6312,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibvvninootwzua5rcz2y2yg2rb45umijikgs3lmrbpaaff64iphba.webp,Robo Bro,Derby Hat,Purple Bomber,No Sleep,None,None,Camouflage Green
6313,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiaa5xnfcw77knhl5kzrvti555gsuv4l7ugvh4upxuvbswdfldg7ii.webp,Robo Bro,Bucket Hat,White Puffer Jacket,Normal Eyes,None,None,Russian Green
6314,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidle2tmrjuxo5hymhzciaaemfj776jhblkzkg4vc2nlpxbxhdl57a.webp,Robo Bro,Flat Top Hairstyle,Normal Jacket,Happy Eyes,Golden Monocle,None,Teal Blue
6315,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreih52gunn2uniy5fiwjq6ybvrt4cxrqgbkmenpfy5czc2227nuxmoy.webp,Robo Bro,None,Fur Coat,No Sleep,Thug Life Glass,None,Teal Blue
6316,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifplxn63vu3t3545nel5rey2irqmvjshgkeqbif2yluh735mwnbwy.webp,Robo Bro,None,White Puffer Jacket,Small Eyes,Dbz Glass,None,Camouflage Green
6317,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiaejhhfl4rqs4d3aav5o6e46jgnwj65fextx5z4eo4eyluh5amwxu.webp,Robo Bro,Arabian Robe,Golden Jacket,Wtf Eyes,None,None,Camouflage Green
6318,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiaflpfluxmvrg4gxwiojgutorhttgc4kpyfhocv6fhqdmcoqsieti.webp,Robo Bro,Afro,None,Wtf Eyes,None,None,Camouflage Green
6319,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibg4sqzxucefvnva23poxuxr6kqzxismwezl5lcrgowim62u2xcpq.webp,Robo Bro,Headphone,Tank Top,Happy Eyes,None,None,Russian Green
6320,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibkadjqgfsuu7hcgscdn4ymqu7rk3bmrdnt5bvmu634abjafpps2e.webp,Robo Bro,Naruto Headband,Black Shirt,Sus Eyes,Nerd,None,Dark Lavender
6321,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreic6jddjdkgzpktmep5ili4x3ryrhddqrrpyxes4ti6zn34xey2mry.webp,Robo Bro,Golden Bucket,Thug Jacket,No Sleep,Gojo Satoru,None,Camouflage Green
6322,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihwysalti2thvy4j2jtu4wdj2x2cwea7pg62hxrpap76xry4cbebm.webp,Robo Bro,Axe On Head,Light Brown Fash Hoodie,Normal Eyes,Eye Patch,None,Russian Green
6323,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreid325wkz6t2ry5u5ynrz2eqzgoucu7qshublrofj2tdyzwbrbojcq.webp,Robo Bro,Arabian Robe,Swat Armour,Sleepy Eyes,None,None,Russian Green
6324,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiajoa2ychimlt6owlqfiqlnhlj5iy63b7n6gpgghuiotfpuvrc5p4.webp,Robo Bro,None,Normal Jacket,T800,Thug Life Glass,None,Purple Navy
6325,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifiabbfhdnlcvqevectitiba5pbsorkld4o7lopfp2kgauh7ou7ki.webp,Robo Bro,Sheriff Hat,Fur Coat,Normal Eyes,Flattened,Mustache,Rose Taupe
6326,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreib5drs7feksvvj6iqyzzlbkukcnewtrlcfm5lzak4qneh2vi5n3t4.webp,Robo Bro,Chinese Hat,None,T800,None,Low Beard,Teal Blue
6327,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreif7vzp7adof24nyzc372udkjn7tgd3wqnbkq7m5qagbbsl4mbrbnq.webp,Robo Bro,Ironman Helmet,Coat,Happy Eyes,Thug Life Glass,None,Russian Green
6328,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreid674lkjm3kfsipty5igroklszob4oizk6awlbjn5pqs54pttl66e.webp,Robo Bro,Blond Hair,Thug Jacket,No Sleep,Laser Glass,None,Rose Taupe
6329,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihhaczccbyav2dfslgp66tnokeu3vwrnhjuunwnjvxb5u6p7w7p2e.webp,Robo Bro,Bucket Hat,Dutch White Robe,Sleepy Eyes,None,None,Teal Blue
6330,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreideixj5p75cwtga3fvmfh3yvaheo7w7llrhrmu6ssdh4vk6r7ftxu.webp,Robo Bro,Bandana,Tank Top,Happy Eyes,White Glass,None,Purple Navy
6331,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifzhduf3cozq6ov4racicgktustfvmlmbq7bqv5dvzku2yamxo2cm.webp,Robo Bro,Split Hair,Blue Puffer Jacket,Sus Eyes,None,None,Camouflage Green
6332,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreid47lpf7eomdy2idvfrdvbpucybhacju3z5ducovdruqjvorwarly.webp,Robo Bro,Folded Brim,White Striped Shirt,Sus Eyes,Nerd,None,Russian Green
6333,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiacg35xr5dtwj4rqiwfvvi5globgqelaiayh2tzttmr6iwtjz3cvu.webp,Robo Bro,Bandana,Purple Bomber,No Sleep,None,None,Camouflage Green
6334,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifdpipj7oma4dnkg7i2ex5uno7omkkr5o4kviduonpvgx6wzkcj6q.webp,Robo Bro,Angel Ring,Woolen Shirt,Sleepy Eyes,Nerd,Beard,Dark Lavender
6335,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreica3xlxk2pwnz3otw5ejgvnw23bl47h2qmqrmw4du5ifxkozs2vji.webp,Robo Bro,Arabian Robe,Normal Jacket,Happy Eyes,None,None,Purple Navy
6336,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidho72hdrm6bp2jm4tzplqsg5zwoqpom72xhktrgwpvlh5mqbax7u.webp,Robo Bro,Backwards Cap,Warm Coat,No Sleep,None,None,Rose Taupe
6337,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiddgdcsakzdtjgsa2ln6npzohb5cvffpj3v7v5srup2ej6ujb4f5q.webp,Robo Bro,Brown Hat,None,Sus Eyes,Flattened,None,Purple Navy
6338,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreib34r24f5jmwbm575p2fjw6xgbwiodq6emqixw5i5kk73znfud57i.webp,Robo Bro,Golden Bucket,Black Shirt,Wtf Eyes,Thug Life Glass,Gum,Dark Lavender
6339,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihlns2wggz6k56mw7tpv7nfvsbkv4hiaw7zv37zixomagmsljo3ri.webp,Robo Bro,Blonde Hair,Golden Jacket,Small Eyes,None,None,Purple Navy
6340,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidvj5u3arpfa3kep3pkcxybrmnjm22gppjdnnpfrncucjp7xidkxu.webp,Robo Bro,Spartan Helmet,Jedi Robe,T800,None,None,Russian Green
6341,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifwivgbdqc3a7hx7on2xxg7lxpvf2k2pvpibpzbj6aksjtsxxg5pu.webp,Robo Bro,Flat Top Hairstyle,Light Brown Fash Hoodie,Happy Eyes,Dbz Glass,None,Dark Lavender
6342,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigr6ad4ec6y4e474kxvxb4encbueccpx3bvbeaxaf6sxijbg7mqqq.webp,Robo Bro,Shark Hat,Yellow Running Jacket,Sleepy Eyes,None,None,Middle Green
6343,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreih6avss5aebirgk6foy7b465bijugzyi2nvhmkbbjg5fdkf7q3d7y.webp,Robo Bro,Army Helmet,None,T800,None,None,Camouflage Green
6344,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibmkxy5wzr7rhs4drsahpwtny7tvvoqacs6rsjfec546dbvx45s4i.webp,Robo Bro,Flat Top Hairstyle,Light Brown Fash Hoodie,No Sleep,None,Big Mustache,Rose Taupe
6345,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifbdbpmuk2zhe4ait2wkxo44znla2xfsyrajvjgi3yq2nzkwabl6a.webp,Robo Bro,Head Band,Woolen Shirt,No Sleep,None,Cigarette,Dark Lavender
6346,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreia77srsq624jzx5rw43pyyhnjpjeaqjfmprqvbwsmzm6xraak4foq.webp,Robo Bro,Red Beanie,None,Small Eyes,None,None,Dark Lavender
6347,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihwbtpdxzexjkgq7ayhl7bezhoi3rbfcsetif2tudnyzlb6jvtd74.webp,Robo Bro,None,None,Wtf Eyes,None,Mask,Purple Navy
6348,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiherkqzstdzu6em37ifoxsdoyboxriqj4gqitwpddmpkap2i3c3ja.webp,Robo Bro,Safety Helmet,Warm Coat,Normal Eyes,None,None,Rose Taupe
6349,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifa6u4hp3wbk5uy5j7f26lvubmyawxkuekoihlop7cmauxtgfjkrq.webp,Robo Bro,Chinese Hat,Black Shirt,Happy Eyes,Nerd,None,Russian Green
6350,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreie7sspgvm43fffgzobnz74hfifssnqpesmiiapxvd6vxsqbg2w3vm.webp,Robo Bro,Bucket Hat,Coat,Sus Eyes,Dbz Glass,None,Camouflage Green
6351,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiafsgzynxywup5jpap7x6fqrjjamiveoub724rf3ivug5jqkasnvi.webp,Robo Bro,Blonde Hair,None,Small Eyes,Gojo Satoru,None,Camouflage Green
6352,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreig232j24ucbnz7iwzfqzazdqphmehmui5etx5j2lvmxgkvttjo63u.webp,Robo Bro,Folded Brim,None,Happy Eyes,None,None,Teal Blue
6353,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreig5knrdsuqbr7iqipfwdrtlgg7jqhsqhwqdtuj6va24heveomj7si.webp,Robo Bro,None,Light Brown Fash Hoodie,No Sleep,None,None,Purple Navy
6354,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiaf6cwonuxtswgj4nutwgupcoggkfwuk76od5tqytsdf5cxdomuyq.webp,Robo Bro,Old School Helmet,Jedi Robe,Sleepy Eyes,None,Vampire,Middle Green
6355,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigpgquqn5ym6o3aumptbz6nbcryykeyy4u7hds76yngx4gbxubb6u.webp,Robo Bro,Crown,Jedi Robe,T800,None,None,Dark Lavender
6356,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihbf7r7ohzqbf32gm2kil5pef3xpzaz4dl33k3mon5ifjci4zscna.webp,Robo Bro,Angel Ring,Yellow Raincoat,T800,Golden Monocle,None,Middle Green
6357,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreickqpkhahb3i73kz3ryd5rf7snmabcumt57tgxi5gv76we4r2evrm.webp,Robo Bro,Red Beanie,Normal Jacket,Small Eyes,Eye Patch,Low Beard,Russian Green
6358,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihzu32igctpibutlmmrmcmf6uygu6n6g6xe2psetganys57h5cu7a.webp,Robo Bro,Old Bucket Hat,Coat,Wtf Eyes,None,None,Camouflage Green
6359,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreieavc53biccvbabtu3msnjt4jmdmtyrgvgvgvfhjjho4nsgchhovi.webp,Robo Bro,Brown Hat,Gray Shirt,Normal Eyes,None,None,Middle Green
6360,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreib7vciy36fcxn4vgcqrsh2xf6uqrm7l6bbmzqhkdrsmykgb4u6suq.webp,Robo Bro,Crown,Dutch White Robe,No Sleep,None,Beard,Russian Green
6361,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibaqvluy5vknuhog2zqydp3h5mx7hsxmfhnxhbaz4w6kggqwu6i7q.webp,Robo Bro,Cowboy Hat,Light Brown Fash Hoodie,Small Eyes,None,None,Teal Blue
6362,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreie4ql3bajla432dmekmm6ejdfqkkk4ripsu2jjhm4framba2zghlu.webp,Robo Bro,Blond Hair,None,No Sleep,White Glass,Vampire,Russian Green
6363,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreicsf5s4o46hopi4ngfv2i6h4o2sqms3l2vtlqomnzru3qwpbtwwky.webp,Robo Bro,Red Beanie,None,Normal Eyes,Thug Life Glass,None,Rose Taupe
6364,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihqpsvsgvq622pk3aaurdx7l3m6yvmsbupy5d75rzheitfppe4kz4.webp,Robo Bro,Folded Brim,Blue Puffer Jacket,No Sleep,None,None,Russian Green
6365,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreig7hn7xqysp6wdymfrrgajfswzmpraztxad7sfzuph3qlwtyzfqke.webp,Robo Bro,Chinese Hat,None,Sus Eyes,Thug Life Glass,None,Middle Green
6366,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihhzhjygbl3p7qzkvqt7gm3baqo5acrv4rltjxmthgwfwitf53hna.webp,Robo Bro,Blond Hair,Normal Jacket,Sleepy Eyes,Golden Monocle,None,Teal Blue
6367,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreib3ke3nzrrsrudhuwccwek6lmvd7owbgxvkj5y75rzc6emejbaeky.webp,Robo Bro,None,Blue Puffer Jacket,Small Eyes,None,None,Dark Lavender
6368,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreieblf455qzqp3mgdebjlc3hdvvchw2mbcwunhqdusrngonprmyim4.webp,Robo Bro,Axe On Head,Swat Armour,Normal Eyes,Dbz Glass,Low Beard,Camouflage Green
6369,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiawljj4vj3l7ucw2gxegtqmqknyrxhkavxkuw2yj4acctdcral6wi.webp,Robo Bro,Purple Bandana,Blue Puffer Jacket,Sleepy Eyes,None,Ninja Mask,Rose Taupe
6370,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidailzl6ch7lhlzgt5tlix4v4fuijs7uq73vpgcdtyw3coze4jxty.webp,Robo Bro,Derby Hat,None,Wtf Eyes,Eye Patch,None,Rose Taupe
6371,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreig45q2eiesja5jrfgg4ql76fec74e32ozsewnuaycfm7nnktz6ywi.webp,Robo Bro,Backwards Cap,None,Sus Eyes,Golden Monocle,Orc Teeth,Purple Navy
6372,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigtuqauyweypxysobkt2lnudjvcev5q3c5aiuf53ogggw7iw6gyn4.webp,Robo Bro,Angel Ring,None,No Sleep,None,Ninja Mask,Teal Blue
6373,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreid36txq4ef5v6fhmgg3flhpwhzmqov74hrh3xruxlscnoikjoycaq.webp,Robo Bro,Bucket Hat,Fur Coat,Wtf Eyes,Flattened,None,Middle Green
6374,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibzfjpjdgvo3oeyiikw4ffzxtzsohtvju4ucxqd2kua67ktmbbpzq.webp,Robo Bro,Red Beanie,None,Small Eyes,None,Oni Mask,Middle Green
6375,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiezho4oaswcfwny4sfjaewmds3ncarmlxr776643rcbyfaarlf3la.webp,Robo Bro,Backwards Cap,Warm Coat,One Eye,None,Beard,Middle Green
6376,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibxa33vkhsgxicookst4lynfydjtg3o6ovsgbuysw2rc3xjcsy53e.webp,Robo Bro,Devil Horns,None,Sleepy Eyes,None,None,Russian Green
6377,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihscmgrijqx4mx5wfl7m267c4eu4xhqnezvheq7ogem2z5okxr4ie.webp,Robo Bro,Naruto Headband,Gray Shirt,Normal Eyes,Eye Patch,None,Middle Green
6378,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifi2a2gvsv5fqkb74ljke47w7paahmyqajcotzb4sct3di4usbvjq.webp,Robo Bro,Chinese Hat,Normal Jacket,No Sleep,None,None,Middle Green
6379,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidxwy4gmf7xohncxhi2aah36ghbprz5uhojhyexr4jfjcozykr25q.webp,Robo Bro,Mexican Hat,Jedi Robe,Small Eyes,None,Low Beard,Russian Green
